loc_x,loc_y,cross_end_loc_x,cross_end_loc_y,pass_length,pass_height,freeze_frame,outcome,cross_origin,cross_dest,zone_pressure,zone_support,cross_pressure,cross_height
117.5664,75.02802,109.9,36.7,42.520584,High Pass,"[{'location': [93.23552, 34.21262], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.00862, 59.872894], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.45783, 60.717964], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.96161, 65.869], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.52077, 66.47935], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.41737, 50.829716], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.288795, 39.32234], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.659035, 79.12381], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.37776, 39.913902], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.07072, 39.340427], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.48851, 39.24228], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.647835, 64.73785], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.412315, 66.030045], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.82606, 49.44205], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.64793, 66.872665], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': True}, {'location': [116.21005, 74.7939], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.106705, 40.65506], 'player': {'name': 'Cengiz Ünder'}, 'position': {'name': 'Right Midfield'}, 'teammate': False}]",0,0,3,4,2,1,0
100.51566,72.427795,120.0,14.5,65.412,High Pass,"[{'location': [83.91711, 51.09022], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': True}, {'location': [85.76946, 37.075035], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': True}, {'location': [87.79336, 26.249626], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.53134, 43.421173], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': False}, {'location': [94.89895, 29.746147], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': False}, {'location': [97.97308, 53.35459], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.52166, 63.34738], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.72273, 37.40237], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.19336, 33.16912], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.028404, 33.71404], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.597534, 37.71515], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.59049, 44.37635], 'player': {'name': 'Breel-Donald Embolo'}, 'position': {'name': 'Right Center Forward'}, 'teammate': False}]",0,0,1,0,0,0,0
87.04207,7.149475,108.1,42.4,39.782536,High Pass,"[{'location': [84.48916, 11.172325], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [89.173164, 20.56684], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [91.7473, 10.34206], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [93.11983, 40.118343], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [93.51385, 47.782787], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [95.069954, 28.077496], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.407234, 38.07287], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}, {'location': [97.8949, 22.842796], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': True}, {'location': [116.383095, 38.506783], 'player': {'name': 'Robin Gosens'}, 'position': {'name': 'Left Wing Back'}, 'teammate': False}]",0,1,3,1,0,0,0
117.13525,28.884184,110.2,33.4,9.745255,Low Pass,"[{'location': [93.114365, 38.509464], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [95.54199, 22.735468], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [100.15058, 37.8386], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [103.700966, 33.292294], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [105.03647, 33.819767], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [106.19271, 43.874306], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [106.42339, 18.04315], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [107.25568, 23.234034], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [107.40789, 47.30013], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [111.43677, 31.74168], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [112.17144, 36.01438], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [113.553566, 40.623165], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [113.575554, 4.3748016], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': True}, {'location': [114.39569, 37.236904], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [115.07984, 25.86197], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [116.54788, 30.671537], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}, {'location': [118.237885, 36.662018], 'player': {'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'name': 'Center Forward'}, 'teammate': False}]",0,4,3,7,3,1,2
111.4871,65.75377,110.7,42.3,25.4637,Ground Pass,"[{'location': [86.38208, 63.8014], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [90.4285, 46.384758], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [90.943, 49.17832], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [93.12928, 62.49981], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [103.0587, 67.63708], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [103.86314, 43.596905], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [104.25214, 34.49617], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [104.84876, 39.44088], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [107.42225, 32.45427], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [107.436966, 60.11589], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [108.8527, 42.274353], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [110.05982, 36.7066], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [111.47993, 63.208786], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [111.74606, 43.46468], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': True}, {'location': [112.32846, 46.08472], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}, {'location': [117.77794, 41.820232], 'player': {'name': 'Ferrán Torres García'}, 'position': {'name': 'Right Wing'}, 'teammate': False}]",1,0,3,6,3,1,1
116.56326,68.11218,99.8,30.2,40.421036,Low Pass,"[{'location': [99.529236, 63.08443], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.64842, 43.656948], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [106.914, 35.31458], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.24182, 38.6196], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.26937, 34.79127], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [109.29744, 58.0126], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.332085, 39.305546], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.429794, 36.711735], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.6357, 33.134693], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.27888, 37.09889], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [113.56973, 33.572098], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.455475, 41.50385], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.30914, 47.89808], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.11103, 44.478775], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.03467, 61.472332], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.023254, 41.06417], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.35168, 63.27125], 'player': {'name': 'Memphis Depay'}, 'position': {'name': 'Left Center Forward'}, 'teammate': True}]",1,0,5,0,0,0,2
118.73351,65.86565,113.8,37.1,31.728378,High Pass,"[{'location': [92.48441, 61.639297], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.69886, 47.98673], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.6314, 41.14757], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [109.58762, 52.389366], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': True}, {'location': [111.06241, 53.994698], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [111.43391, 36.963318], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.82887, 45.609623], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [113.84325, 42.220695], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': True}, {'location': [113.9447, 43.23516], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.68513, 41.55189], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.7936, 61.590443], 'player': {'name': 'Joshua Kimmich'}, 'position': {'name': 'Right Wing Back'}, 'teammate': False}]",1,0,3,6,1,0,0
115.75584,20.730162,115.6,35.5,15.717824,Ground Pass,"[{'location': [96.77432, 38.206413], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [97.253876, 49.690464], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [103.11476, 16.393312], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [106.38107, 27.32471], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [108.846565, 35.366142], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [109.47772, 35.492004], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [111.00251, 41.2077], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [112.07165, 28.510607], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [113.19511, 42.002037], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [114.24541, 27.331816], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [115.59383, 41.72416], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [117.36907, 20.698795], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [118.45383, 36.41772], 'player': {'name': 'Raheem Sterling'}, 'position': {'name': 'Left Wing'}, 'teammate': False}]",0,4,3,4,2,1,1
94.20302,74.04431,111.5,48.7,32.680424,High Pass,"[{'location': [95.38986, 45.721184], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [97.25167, 46.66588], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [100.78624, 64.96088], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [100.83562, 69.901886], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [101.68212, 65.39098], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [101.98239, 29.707188], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [102.05477, 44.3227], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [102.3473, 44.45989], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [102.87236, 46.556168], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [102.93232, 40.236378], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [103.03201, 33.989742], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [103.26085, 38.040348], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [103.26589, 47.2452], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [103.43652, 40.562347], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [103.59217, 41.244324], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}, {'location': [103.9646, 37.86439], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [104.54025, 42.277058], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': True}, {'location': [116.526794, 41.061893], 'player': {'name': 'Lorenzo Insigne'}, 'position': {'name': 'Left Wing'}, 'teammate': False}]",0,0,3,8,4,0,0
113.078606,75.33279,107.1,35.3,39.246017,High Pass,"[{'location': [105.445274, 48.58263], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.766884, 38.770832], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.16622, 39.100388], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.643166, 47.46322], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.39125, 77.2828], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.52062, 38.801506], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.78882, 40.757835], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.37911, 62.80984], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.276665, 35.133114], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.12652, 31.205301], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.6762, 31.461344], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.00295, 38.10718], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.81129, 41.543446], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8487, 67.09296], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.15259, 48.242134], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [114.24777, 47.075188], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.85985, 39.908806], 'player': {'name': 'Jorge Resurrección Merodio'}, 'position': {'name': 'Right Center Midfield'}, 'teammate': False}]",0,0,3,9,5,0,0
83.327415,9.984111,107.9,56.5,59.52319,High Pass,"[{'location': [62.84244, 46.09241], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [64.242615, 18.50076], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': True}, {'location': [67.66251, 40.859684], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': True}, {'location': [70.435455, 57.429226], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': True}, {'location': [71.81338, 14.847977], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [74.21036, 14.670427], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': True}, {'location': [76.45178, 17.472984], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [76.98299, 37.406757], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [77.565895, 46.50643], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': True}, {'location': [79.82567, 24.422075], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [84.10162, 9.911547], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [84.660286, 50.29206], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [89.53898, 39.319527], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [89.73196, 40.867634], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': True}, {'location': [91.017296, 19.23055], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': True}, {'location': [91.93034, 23.597713], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [92.44971, 20.961813], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}, {'location': [109.773186, 36.023365], 'player': {'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'name': 'Left Back'}, 'teammate': False}]",0,1,2,0,0,1,0
